baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
16090.9988025372	0.347155625751328	0.0666991931344968	5.20479498232159	1.94210897601e-07	6.02661958651621e-06	ENSG00000173812	EIF1	protein_coding	chr17	41688885	41692668	chr17:41688885	EIF1	protein_coding	chr17	41688885	41692668	chr17:41688885	ENSG00000173812
1531.53761337635	-0.410220336295149	0.0788481923176147	-5.20266000065934	1.96456092456959e-07	6.0724979166278e-06	ENSG00000150712	MTMR12	protein_coding	chr5	32226994	32313009	chr5:32226994	MTMR12	protein_coding	chr5	32226994	32312987	chr5:32226994	ENSG00000150712
2948.50501718933	0.530221693465183	0.101919603628682	5.20235238940791	1.96781643989917e-07	6.0724979166278e-06	ENSG00000135241	PNPLA8	protein_coding	chr7	108470422	108569666	chr7:108470422	PNPLA8	protein_coding	chr7	108470417	108569666	chr7:108470417	ENSG00000135241
6820.34400305495	0.366544828549609	0.0705329445399183	5.19678897486213	2.02760308334056e-07	6.22691988239135e-06	ENSG00000113407	TARS	protein_coding	chr5	33440696	33469539	chr5:33440696	TARS1	protein_coding	chr5	33440696	33468091	chr5:33440696	ENSG00000113407
1992.94688037422	0.542116621158033	0.104390316553722	5.19316962583447	2.06743656078182e-07	6.33616021432185e-06	ENSG00000137449	CPEB2	protein_coding	chr4	15002674	15070153	chr4:15002674	CPEB2	protein_coding	chr4	15002481	15070153	chr4:15002481	ENSG00000137449
2806.08117728368	-0.391530330934595	0.0754665762860394	-5.18812897315741	2.12417473558162e-07	6.49665293614922e-06	ENSG00000169255	B3GALNT1	protein_coding	chr3	161083883	161105384	chr3:161083883	B3GALNT1	protein_coding	chr3	161083883	161105411	chr3:161083883	ENSG00000169255
238.579771667365	-0.730320660527536	0.140827651832577	-5.18591804254309	2.14953330351371e-07	6.56071109310632e-06	ENSG00000253293	HOXA10	protein_coding	chr7	27170591	27180261	chr7:27170591	HOXA10	protein_coding	chr7	27170605	27180261	chr7:27170605	ENSG00000253293
1277.92927773114	-0.406828207530602	0.0785592362994442	-5.17861713904517	2.23536695504693e-07	6.76710680648014e-06	ENSG00000119522	DENND1A	protein_coding	chr9	123379654	123930152	chr9:123379654	DENND1A	protein_coding	chr9	123379654	123930152	chr9:123379654	ENSG00000119522
1905.85050129243	-0.389654467812603	0.0752695602405845	-5.17678682547298	2.25739896283262e-07	6.81991426494797e-06	ENSG00000132694	ARHGEF11	protein_coding	chr1	156934840	157045370	chr1:156934840	ARHGEF11	protein_coding	chr1	156934840	157045742	chr1:156934840	ENSG00000132694
118.610674662536	-1.00967657828369	0.195278977529047	-5.17043150808953	2.33554064372956e-07	7.04167872786939e-06	ENSG00000227946	AC007383.3	lincRNA	chr2	206084605	206086564	chr2:206084605	INO80D-AS1	lncRNA	chr2	206084605	206086863	chr2:206084605	ENSG00000227946
4607.41357178352	-0.307212114119834	0.059430916786444	-5.16923060809837	2.35059700425163e-07	7.07272750429074e-06	ENSG00000120733	KDM3B	protein_coding	chr5	138352596	138437028	chr5:138352596	KDM3B	protein_coding	chr5	138352685	138437028	chr5:138352685	ENSG00000120733
817.596793863802	0.460838386388267	0.0894010520946047	5.15473113113485	2.53995100212778e-07	7.6116596160539e-06	ENSG00000100196	KDELR3	protein_coding	chr22	38468062	38483447	chr22:38468062	KDELR3	protein_coding	chr22	38468078	38483447	chr22:38468078	ENSG00000100196
132.922169734647	-0.978691484428395	0.190267626397167	-5.14376251472998	2.69289914330099e-07	8.05377321248005e-06	ENSG00000181619	GPR135	protein_coding	chr14	59429022	59465342	chr14:59429022	GPR135	protein_coding	chr14	59429022	59465380	chr14:59429022	ENSG00000181619
1305.58886059154	0.394353612141174	0.0768196284934327	5.13350064137432	2.84402061054531e-07	8.4378288134023e-06	ENSG00000108669	CYTH1	protein_coding	chr17	78674048	78782297	chr17:78674048	CYTH1	protein_coding	chr17	78674048	78782297	chr17:78674048	ENSG00000108669
516.154401976791	-0.595342711667649	0.115971596313363	-5.13352174664382	2.84370155715452e-07	8.4378288134023e-06	ENSG00000178338	ZNF354B	protein_coding	chr5	178859953	178888122	chr5:178859953	ZNF354B	protein_coding	chr5	178859953	178888122	chr5:178859953	ENSG00000178338
1147.0667408642	0.505494257592776	0.0985252559625202	5.13060588023309	2.88811049635823e-07	8.5515686091372e-06	ENSG00000198855	FICD	protein_coding	chr12	108515185	108525837	chr12:108515185	FICD	protein_coding	chr12	108515277	108525837	chr12:108515277	ENSG00000198855
3233.63944616051	0.38611290234054	0.0752807993408453	5.12896921554133	2.91332974220134e-07	8.60909210498622e-06	ENSG00000092929	UNC13D	protein_coding	chr17	75827225	75844717	chr17:75827225	UNC13D	protein_coding	chr17	75827225	75844785	chr17:75827225	ENSG00000092929
96.1609790987162	-1.20093996555255	0.23419153936954	-5.12802455966416	2.92798252848016e-07	8.63522466335894e-06	ENSG00000232859	LYRM9	protein_coding	chr17	27878314	27894752	chr17:27878314	LYRM9	protein_coding	chr17	27878314	27894752	chr17:27878314	ENSG00000232859
9382.91764465238	-0.288853221580718	0.0563458081456015	-5.12643674990518	2.95277191051258e-07	8.69108944116021e-06	ENSG00000128989	ARPP19	protein_coding	chr15	52547045	52569883	chr15:52547045	ARPP19	protein_coding	chr15	52547045	52569883	chr15:52547045	ENSG00000128989
1345.90262161263	0.474015404539702	0.0925623781208827	5.12103744699231	3.03859292496431e-07	8.87340770857948e-06	ENSG00000198858	R3HDM4	protein_coding	chr19	896503	913245	chr19:896503	R3HDM4	protein_coding	chr19	896503	913245	chr19:896503	ENSG00000198858
4266.18733759692	0.462968254310729	0.0904035837857117	5.12112722663879	3.0371463984529e-07	8.87340770857948e-06	ENSG00000188643	S100A16	protein_coding	chr1	153606886	153613145	chr1:153606886	S100A16	protein_coding	chr1	153606886	153613145	chr1:153606886	ENSG00000188643
3559.06420526683	-0.323594298348634	0.0632015657183931	-5.12003610465082	3.05477167017989e-07	8.88573896390486e-06	ENSG00000067704	IARS2	protein_coding	chr1	220094102	220148041	chr1:220094102	IARS2	protein_coding	chr1	220094132	220148041	chr1:220094132	ENSG00000067704
3219.41324451381	0.393444506575505	0.0768390173580886	5.12037399882351	3.04930301899844e-07	8.88573896390486e-06	ENSG00000006432	MAP3K9	protein_coding	chr14	70722526	70809534	chr14:70722526	MAP3K9	protein_coding	chr14	70722526	70809534	chr14:70722526	ENSG00000006432
1879.01685711333	-0.367731440563238	0.0718341896432368	-5.11917016659573	3.06882971827495e-07	8.89182942152805e-06	ENSG00000101190	TCFL5	protein_coding	chr20	62841115	62861763	chr20:62841115	TCFL5	protein_coding	chr20	62841005	62861822	chr20:62841005	ENSG00000101190
1075.61045357468	0.566048168123355	0.110570703899962	5.11933222958844	3.0661939683688e-07	8.89182942152805e-06	ENSG00000185215	TNFAIP2	protein_coding	chr14	103123442	103137439	chr14:103123442	TNFAIP2	protein_coding	chr14	103121476	103137439	chr14:103121476	ENSG00000185215
604.86343661085	-0.501380704861542	0.0981198333268029	-5.10988133450674	3.22361219333484e-07	9.32213456064767e-06	ENSG00000109881	CCDC34	protein_coding	chr11	27330827	27363868	chr11:27330827	CCDC34	protein_coding	chr11	27330827	27363234	chr11:27330827	ENSG00000109881
1552.2429908697	-0.402905712095585	0.0788904821942179	-5.10715235715868	3.27050043086939e-07	9.43936279697915e-06	ENSG00000115365	LANCL1	protein_coding	chr2	210431249	210477652	chr2:210431249	LANCL1	protein_coding	chr2	210431249	210477652	chr2:210431249	ENSG00000115365
1577.29399076927	-0.393248885371498	0.0770099954828549	-5.10646550367671	3.28240499400814e-07	9.45536198273974e-06	ENSG00000183723	CMTM4	protein_coding	chr16	66614750	66696707	chr16:66614750	CMTM4	protein_coding	chr16	66614750	66696743	chr16:66614750	ENSG00000183723
346.075134383069	-0.683176624778477	0.133968362343287	-5.09953703119752	3.40485254492586e-07	9.75139272211523e-06	ENSG00000069424	KCNAB2	protein_coding	chr1	5991466	6101193	chr1:5991466	KCNAB2	protein_coding	chr1	5990927	6101193	chr1:5990927	ENSG00000069424
204.471523954867	-0.94255340321787	0.184980238198309	-5.09542755700963	3.47955060294965e-07	9.94616156966223e-06	ENSG00000254995	STX16-NPEPL1	protein_coding	chr20	58651434	58715410	chr20:58651434	STX16-NPEPL1	protein_coding	chr20	58651434	58715410	chr20:58651434	ENSG00000254995
57783.2876224017	0.335891454659547	0.0659856076209686	5.09037450392151	3.57357017825175e-07	1.01953065507743e-05	ENSG00000150991	UBC	protein_coding	chr12	124911604	124917368	chr12:124911604	UBC	protein_coding	chr12	124911604	124917368	chr12:124911604	ENSG00000150991
215.295696413794	-0.771371025323059	0.15173129943564	-5.08379634387995	3.69964621309582e-07	1.05146350499916e-05	ENSG00000260027	HOXB7	protein_coding	chr17	48607227	48633572	chr17:48607227	HOXB7	protein_coding	chr17	48607232	48633572	chr17:48607232	ENSG00000260027
1625.98515314915	-0.450108143305862	0.0886441702193083	-5.07769594088682	3.82039435769933e-07	1.08370881169547e-05	ENSG00000133393	FOPNL	protein_coding	chr16	15865720	15888625	chr16:15865720	CEP20	protein_coding	chr16	15865719	15888625	chr16:15865719	ENSG00000133393
714.871503862028	-0.560214754514606	0.110356830824465	-5.07639400596497	3.84665220203951e-07	1.08907882535458e-05	ENSG00000086300	SNX10	protein_coding	chr7	26291895	26374329	chr7:26291895	SNX10	protein_coding	chr7	26291862	26374383	chr7:26291862	ENSG00000086300
6735.09493791016	-0.471124656295664	0.0928261248009155	-5.07534551621202	3.86792500318386e-07	1.09301971953089e-05	ENSG00000105983	LMBR1	protein_coding	chr7	156668946	156893230	chr7:156668946	LMBR1	protein_coding	chr7	156668946	156893216	chr7:156668946	ENSG00000105983
696.014492887141	-0.482838775667483	0.0951450074977014	-5.07476733005826	3.87970433432371e-07	1.09426803084227e-05	ENSG00000121486	TRMT1L	protein_coding	chr1	185118098	185157072	chr1:185118098	TRMT1L	protein_coding	chr1	185118101	185157072	chr1:185118101	ENSG00000121486
3598.86610981582	0.375377196212881	0.0740114577972202	5.07187950872898	3.93905776883208e-07	1.10680821693611e-05	ENSG00000124466	LYPD3	protein_coding	chr19	43460787	43465660	chr19:43460787	LYPD3	protein_coding	chr19	43460787	43465608	chr19:43460787	ENSG00000124466
14327.7625196911	0.326441713171212	0.064373760798504	5.07103684982778	3.95654145050073e-07	1.10962324755175e-05	ENSG00000125844	RRBP1	protein_coding	chr20	17613678	17682295	chr20:17613678	RRBP1	protein_coding	chr20	17613678	17682295	chr20:17613678	ENSG00000125844
894.192945866142	-0.463123467116086	0.0913551201623173	-5.06948561058451	3.98892292315589e-07	1.11659793464763e-05	ENSG00000134330	IAH1	protein_coding	chr2	9473658	9496543	chr2:9473658	IAH1	protein_coding	chr2	9473658	9496543	chr2:9473658	ENSG00000134330
8820.15692988071	0.420647523016435	0.0831573303549938	5.05845391164814	4.2266937355639e-07	1.18093187378612e-05	ENSG00000065911	MTHFD2	protein_coding	chr2	74198562	74217565	chr2:74198562	MTHFD2	protein_coding	chr2	74186172	74217565	chr2:74186172	ENSG00000065911
2127.37514090009	-0.414745828495594	0.0821204205713181	-5.05045913805818	4.40749389285692e-07	1.22913675841323e-05	ENSG00000100503	NIN	protein_coding	chr14	50719763	50831121	chr14:50719763	NIN	protein_coding	chr14	50719763	50831162	chr14:50719763	ENSG00000100503
205.248018376975	-0.767751283486573	0.152288018962133	-5.04144245042333	4.62035811211425e-07	1.28368229866292e-05	ENSG00000168297	PXK	protein_coding	chr3	58332880	58426126	chr3:58332880	PXK	protein_coding	chr3	58332880	58426127	chr3:58332880	ENSG00000168297
2500.92621801565	-0.414159608572511	0.082237352269455	-5.03614959800135	4.7498939250856e-07	1.3172093899715e-05	ENSG00000166734	CASC4	protein_coding	chr15	44288729	44415758	chr15:44288729	GOLM2	protein_coding	chr15	44288719	44415758	chr15:44288719	ENSG00000166734
3226.6312770247	-0.360334928564839	0.0716428819600071	-5.0295984570524	4.91508065686607e-07	1.36047968125991e-05	ENSG00000173218	VANGL1	protein_coding	chr1	115641953	115698224	chr1:115641953	VANGL1	protein_coding	chr1	115641970	115698224	chr1:115641970	ENSG00000173218
9413.6100055025	0.312996953235838	0.0623557379418874	5.01953731230855	5.17960844292498e-07	1.4310353140453e-05	ENSG00000115310	RTN4	protein_coding	chr2	54972187	55112621	chr2:54972187	RTN4	protein_coding	chr2	54972187	55112621	chr2:54972187	ENSG00000115310
2654.91088989313	-0.48789161460397	0.0972239993794774	-5.01822202046707	5.21518859878553e-07	1.43762955422836e-05	ENSG00000116191	RALGPS2	protein_coding	chr1	178725147	178921841	chr1:178725147	RALGPS2	protein_coding	chr1	178725165	178921842	chr1:178725165	ENSG00000116191
13424.0821639663	0.279146728752234	0.0557522172133087	5.00691708249405	5.53087383549167e-07	1.51122993916817e-05	ENSG00000174437	ATP2A2	protein_coding	chr12	110280756	110351093	chr12:110280756	ATP2A2	protein_coding	chr12	110280756	110351093	chr12:110280756	ENSG00000174437
1049.08441923577	-0.475811047730129	0.0951133730387463	-5.00256727869695	5.65718290667275e-07	1.54290581146392e-05	ENSG00000160094	ZNF362	protein_coding	chr1	33256545	33300719	chr1:33256545	ZNF362	protein_coding	chr1	33256492	33300719	chr1:33256492	ENSG00000160094
888.370401329021	-0.465894929902835	0.093153833411054	-5.00135005552601	5.6930235558997e-07	1.54828953811253e-05	ENSG00000151348	EXT2	protein_coding	chr11	44095549	44245429	chr11:44095549	EXT2	protein_coding	chr11	44095648	44251962	chr11:44095648	ENSG00000151348
356.840154908317	-0.604084669777314	0.120788188751973	-5.00118990125554	5.69775549883985e-07	1.54828953811253e-05	ENSG00000159445	THEM4	protein_coding	chr1	151873584	151909808	chr1:151873584	THEM4	protein_coding	chr1	151870866	151909637	chr1:151870866	ENSG00000159445
1248.59992718916	-0.423072704248196	0.0846269266079946	-4.99926821409852	5.7548304995423e-07	1.5609452654233e-05	ENSG00000198642	KLHL9	protein_coding	chr9	21329671	21335380	chr9:21329671	KLHL9	protein_coding	chr9	21329665	21335404	chr9:21329665	ENSG00000198642
4790.9185699395	0.430587118392181	0.0862819574586606	4.99046534263532	6.02340075150822e-07	1.62195341975395e-05	ENSG00000075420	FNDC3B	protein_coding	chr3	172039628	172401665	chr3:172039628	FNDC3B	protein_coding	chr3	172039578	172401669	chr3:172039578	ENSG00000075420
2782.04270342611	-0.38485048768343	0.0771556113099125	-4.98797794677037	6.10145315755954e-07	1.63762439951241e-05	ENSG00000100441	KHNYN	protein_coding	chr14	24429286	24441834	chr14:24429286	KHNYN	protein_coding	chr14	24429286	24441843	chr14:24429286	ENSG00000100441
1404.29284016656	-0.394686553366084	0.0792568407035345	-4.9798421166248	6.36361662363334e-07	1.70430265754389e-05	ENSG00000164690	SHH	protein_coding	chr7	155799986	155812273	chr7:155799986	SHH	protein_coding	chr7	155799980	155812463	chr7:155799980	ENSG00000164690
5480.73918375464	0.358062237847973	0.0720885336718337	4.96697906879295	6.80039248094061e-07	1.81452382958463e-05	ENSG00000182199	SHMT2	protein_coding	chr12	57229327	57234935	chr12:57229327	SHMT2	protein_coding	chr12	57229573	57234935	chr12:57229573	ENSG00000182199
4827.43129931584	0.31137721498158	0.0626935561880776	4.96665421319319	6.81178886509837e-07	1.81452382958463e-05	ENSG00000156639	ZFAND3	protein_coding	chr6	37819499	38154624	chr6:37819499	ZFAND3	protein_coding	chr6	37819727	38154624	chr6:37819727	ENSG00000156639
263.320424798829	-0.693750643602313	0.139737654329482	-4.96466501410241	6.88197512684569e-07	1.82994057755696e-05	ENSG00000165626	BEND7	protein_coding	chr10	13438484	13528974	chr10:13438484	BEND7	protein_coding	chr10	13438484	13529014	chr10:13438484	ENSG00000165626
770.487417139575	-0.461064021100925	0.093018397780191	-4.95669708470416	7.17016316341206e-07	1.8963933320455e-05	ENSG00000136828	RALGPS1	protein_coding	chr9	126914774	127223166	chr9:126914774	RALGPS1	protein_coding	chr9	126914774	127223166	chr9:126914774	ENSG00000136828
3106.00127979178	0.406872931890209	0.0820833715437651	4.95682528919116	7.16543548222444e-07	1.8963933320455e-05	ENSG00000173276	ZBTB21	protein_coding	chr21	41986831	42010387	chr21:41986831	ZBTB21	protein_coding	chr21	41986831	42010387	chr21:41986831	ENSG00000173276
5891.06126226853	-0.290756718390181	0.0586693432556532	-4.95585432281389	7.20131582711678e-07	1.90051345369297e-05	ENSG00000124767	GLO1	protein_coding	chr6	38675925	38703141	chr6:38675925	GLO1	protein_coding	chr6	38675925	38703145	chr6:38675925	ENSG00000124767
6152.42340069921	0.34484293576933	0.0696061385731283	4.95420293149917	7.26273799314332e-07	1.91067854035544e-05	ENSG00000116285	ERRFI1	protein_coding	chr1	8004404	8026308	chr1:8004404	ERRFI1	protein_coding	chr1	8004404	8026309	chr1:8004404	ENSG00000116285
346.557682194324	-0.604031507946683	0.12217310895304	-4.94406267568139	7.65110874326372e-07	2.00388409194646e-05	ENSG00000237765	FAM200B	protein_coding	chr4	15681662	15705565	chr4:15681662	FAM200B	protein_coding	chr4	15681662	15690447	chr4:15681662	ENSG00000237765
575.279908212736	-0.577996867785407	0.116911097896482	-4.94390077747101	7.65746881206665e-07	2.00388409194646e-05	ENSG00000141698	NT5C3B	protein_coding	chr17	41825181	41836263	chr17:41825181	NT5C3B	protein_coding	chr17	41825057	41836260	chr17:41825057	ENSG00000141698
1082.3892321545	-0.409145395661678	0.0828105135617218	-4.94074216019354	7.78257684750602e-07	2.03304432796713e-05	ENSG00000180233	ZNRF2	protein_coding	chr7	30284307	30367692	chr7:30284307	ZNRF2	protein_coding	chr7	30284597	30367689	chr7:30284597	ENSG00000180233
2054.3761582803	0.426100306112459	0.0862653903949677	4.93941201867343	7.83584883028678e-07	2.04086795401312e-05	ENSG00000154781	CCDC174	protein_coding	chr3	14651746	14672659	chr3:14651746	CCDC174	protein_coding	chr3	14651762	14672659	chr3:14651762	ENSG00000154781
2257.81148730036	0.365800637293036	0.0740590702405249	4.93930906916612	7.83998655638787e-07	2.04086795401312e-05	ENSG00000145016	RUBCN	protein_coding	chr3	197671393	197749727	chr3:197671393	RUBCN	protein_coding	chr3	197668867	197749727	chr3:197668867	ENSG00000145016
1355.21606758425	-0.411601568024446	0.0833766245058773	-4.93665425368032	7.94741821123091e-07	2.06521720789749e-05	ENSG00000087448	KLHL42	protein_coding	chr12	27780020	27803040	chr12:27780020	KLHL42	protein_coding	chr12	27780048	27803040	chr12:27780048	ENSG00000087448
999.592528761157	-0.497058031343129	0.100885439668113	-4.92695509855854	8.35209383375043e-07	2.1628139851022e-05	ENSG00000162545	CAMK2N1	protein_coding	chr1	20482391	20486220	chr1:20482391	CAMK2N1	protein_coding	chr1	20482391	20486210	chr1:20482391	ENSG00000162545
520.982887557035	-0.664251311811547	0.134852417855199	-4.92576493900762	8.40309668453269e-07	2.169063116528e-05	ENSG00000262919	FAM58A	protein_coding	chrX	153587919	153600045	chrX:153587919	CCNQ	protein_coding	chrX	153587925	153600045	chrX:153587925	ENSG00000262919
