SRR7629063	SRR7629064	SRR7629065	SRR7629066
FGF7P1	0	0	0	0
FGF7P2	0	0	0	0
FGF8	0	0	0.0938075	0
FGF9	0.0212128	0.0155328	0.0177173	0
FGFBP1	0.0659886	0	0.110993	0.0594562
FGFBP2	0	0	0	0
FGFBP3	2.60081	2.6302	2.10417	3.05938
FGFR1	9.20931589	7.885349816938	6.31361900143779	6.889758551436
FGFR1OP	18.560269	19.126221	23.583164	22.913665
FGFR1OP2	27.43654	28.58199	21.90333	20.88665
FGFR1OP2P1	0	0	0	0
FGFR2	12.9723332	12.0124829141132	7.93302	7.4818591305911
FGFR3	10.25569824	10.1753190160232	9.2272585128444	9.386347473
FGFR3P1	0	0	0	0
FGFR3P5	0	0	0	0
FGFR3P6	0	0	0	0
FGFR4	6.154525	6.08688	6.846735	7.617292
FGFRL1	23.715006	25.42814	26.41451	27.17419
FGG	0	0	0	0
FGGY	4.5282082	5.16464	3.129135	3.318552495489
FGL1	0	0	0	0
FGL2	0.109334	0.145063	0.0185012	0.0588656
FGR	0.0347024	0	0.029109	0.0309464
FH	49.8988	49.3075	66.0717	66.3067
FHAD1	0.0337958	0.0916446	0.0564502	0.1506475
FHDC1	4.406996	4.372841	5.82668	4.95494
FHIT	0.534147	0.428843	0.639169	0.606624
FHL1	4.7896184833	4.8304776736149	10.0602570425	9.6044733662
FHL2	10.948933	11.379661	26.26726	25.802919005792
FHL3	3.87293	4.10671	3.94237	5.04792
FHL5	0	0	0	0
FHOD1	18.6042	17.569	19.5926	22.0659
FHOD3	0.722795	0.70187216549	0.6086769	0.577155
FHP1	0	0	0	0.196063
FIBCD1	16.190346	14.946642	14.04188	16.221751
FIBIN	0	0	0	0
FIBP	114.6579	110.8914	124.0155	138.0575
FICD	4.24218	4.22847	5.082169	4.27195
FIG4	11.35206	13.13244	8.76859	9.3615
FIGF	0.0441359	0	0	0
FIGLA	0	0	0	0
FIGN	1.25315	1.16194	1.56293	1.23522
FIGNL1	21.53133	20.51158427843	26.8436163441	23.935042017128
FIGNL2	0	0	0	0
FILIP1	0.0760307	0.088345	0.0844458	0.0701206
FILIP1L	5.132342	7.1219	3.99057058445	4.3348703
FIP1L1	28.27546	30.81725	33.07538758	34.30809
FIRRE	1.90262	1.70332	2.67562	3.29889
FIS1	248.3278	243.18665	236.14782	241.6392
FITM1	1.085574	0.510214	0.404291	0.212288
FITM2	12.2629	10.6328	11.199	8.85318
FIZ1	14.34768	13.52246	11.56266	14.01658
FJX1	1.95548	2.21623	3.70692	4.13657
FKBP10	3.50014	3.73387	3.12753	4.17427
FKBP11	29.60164	23.91442	34.66626	38.58678
FKBP14	1.82991	1.5573	2.23223	2.20498
FKBP15	20.4251	20.3943	19.5866	20.4891
FKBP1A	215.90215	213.922578	230.435092	227.88793
FKBP1AP2	0	0	0	0
FKBP1AP3	0	0	0	0
FKBP1B	0.70749	0.881004	0.684511	0.752942
FKBP1C	0.284926	0.0674658	0.278471	0.0860079
FKBP2	111.10394	112.78186	81.59161	91.90578
FKBP3	128.46923	123.77297	133.03576	136.10519
FKBP4	132.908	137.53	253.143	260.517
FKBP4P1	0	0.0499445	0	0
FKBP4P2	0	0.194875	0	0
FKBP4P6	0	0	0	0.143455
FKBP4P7	0	0	0.116663	0.117269
FKBP4P8	0	0	7.57439e-05	0.000115816
FKBP5	19.635228	19.357151	32.517816	29.70247
FKBP6	0	0.0441061	0	0.0556725
FKBP7	0.528044	0.0478018	0.442199	0.476197
FKBP8	207.1099	209.58662	169.13744	193.08902
FKBP9	38.260934	39.41325	36.70772	36.003839
FKBP9P1	0.484444	0.465191	0.269712	0.476215
FKBPL	7.93986	10.0343	10.7208	11.1172
FKRP	7.10105	7.471211	5.909135	6.986398
FKTN	10.812286	10.56273	11.22219	9.236484
FLAD1	35.9543572	34.586724	40.761122	41.783064
FLCN	20.2786	19.01977	18.78667	17.73818
FLG	0.00600067	0	0.00495956	0
FLG-AS1	0.2898884	0.0655501	0.0692403	0.0270787
FLG2	0.0287844	0.0421651	0.0304436	0.0417974
FLI1	0	0	0.0176199	0.0436458
FLII	96.37452	97.23995	91.49097	91.04500179079
FLJ12825	0	0.07006	0.0616193	0.115349
FLJ13224	0.251958	0.321526	0.13644	0
FLJ16779	0.0192443	0.00692188	0.00810691	0.00852614
FLJ20021	7.7345	7.80684	4.82332	5.96177
FLJ21408	1.400485	0.805954	1.481012	1.934002
FLJ22447	22.7172	20.337343	18.307625	18.035079
FLJ22763	0	0	0	0
FLJ26245	0	0	0	0
FLJ26850	0.0565576	0.0954499	0.0953071	0.101114
FLJ27354	0	0	0	0.11711
FLJ30679	0.263143	0.255296	0.219464	0.273559
FLJ31104	1.17932	0.753729	0.717833	0.951248
FLJ31356	0.945859	0.49545	0.823019	0.827484
FLJ31662	0.989585	0.749486	0.47222	0.828432
FLJ33360	0.0716241	0.105843	0.175741	0.0344799
FLJ33581	0.0384315	0	0.0332536	0
FLJ35934	0.604144	0.505157	0.282896	0.337264
FLJ36000	0	0	0	0
FLJ37035	1.296383	0.4893056	0.987754	0.187269
FLJ37453	4.1729	3.96573	3.16678	3.81295
FLJ37505	0	0	0	0
FLJ38576	0	0.0492101	0.0287946	0.0612136
FLJ40194	0.732955	0.57285	0.634342	0.475569
FLJ40288	0	0	0	0
FLJ41941	0.0763262	0.154218	0.037551	0.118671
FLJ42102	0	0	0	0
FLJ42393	0.0766224	0.110795	0.12611	0
FLJ42969	0.361919	0.531517	0.0743698	0.0402987
FLJ43879	0.0690825	0.0671352	0.0768984	0.122543
FLJ45079	0	0	0.0138705	0
FLJ46066	0	0	0	0
FLJ46284	0	0.0198268	0.0441948	0.2465833
FLNA	527.05762	526.9759	485.11189	494.04582
FLNB	46.714697163	47.7919880141	67.7740021857	69.554790881447
FLNB-AS1	0.959073	0.961056	1.49118	1.76924
FLNC	0	0	0.0139138	0.0145701
FLOT1	115.362	112.783	85.3489	93.593
FLOT2	69.800288	67.40845	57.144733	61.48016
FLRT1	0.42666	0.429724	0.536459	0.474211
FLRT2	0.080705	0.0827392	0.0648096	0.101479
FLRT3	4.9011019	4.9702708	4.339305	4.117477
FLT1	0.6572996	0.3820537	0.586217	0.3398725
FLT1P1	0	0	0	0
FLT3	0.0442932	0.129775	0.222262	0.139781
FLT3LG	1.928857	1.145208	0.706244	1.026699452
FLT4	0.1952013	0.3238369	0.3170015	0.5947302
FLVCR1	3.98907	3.33235	4.23844	3.77026
FLVCR1-AS1	2.293898	1.714077	1.422619	1.784661
FLVCR2	17.631405	21.229631	17.97076	17.93882
FLYWCH1	11.82636	10.99134	8.38152	10.48653
FLYWCH1P1	0	0	0	0
FLYWCH2	55.4534	65.72785	46.49112	51.39227603
FMN1	1.8559457	1.862984	5.980592	4.7673032
FMN2	0.0746139	0.03162169	0.0519319	0.0442407
FMNL1	5.291821	5.292687	3.598999	4.6053
FMNL2	4.57514	4.3177982	4.35499	4.07528
FMNL3	3.83642	3.196057	4.16134	4.298087
FMO1	0.040931091	0.0324256	0.10200887	0.0397893
FMO10P	0	0	0	0
FMO11P	0	0	0	0
FMO2	0	0	0	0
FMO3	0	0	0	0
FMO4	2.01831	1.65769	1.31418	1.32121
FMO5	1.707378	1.319723	1.021909	1.475693
FMO6P	0	0	0	0
FMO7P	0	0	0	0
FMO8P	0	0	0	0
FMO9P	0	0	0	0
FMOD	0.0246259	0.0178948	0.0204683	0.0219271
FMR1	54.2177090074309	55.2169956	50.247838	47.286594
FMR1-AS1	0.099814	0.0365216	0.0415143	0
FMR1-AS1_2	0	0	0	0
FMR1-IT1	4.12368	4.50353	3.82658	6.50419
FMR1NB	0	0.0673354	0.078528	0
FN1	5.58720254790935	5.36898636	7.176782	6.68853972852
FN3K	16.0741	15.853	8.79966	9.26281
FN3KRP	43.3261	38.8586	42.5917	44.6521
FNBP1	30.201679	30.9151105	20.8354115138	21.1377288538
FNBP1L	22.3046	21.228725	16.31548	14.79712
FNBP1P1	2.88465	2.28511	2.29984	3.30474
FNBP4	56.016	52.4031	44.3964	46.5449
FNDC1	0	0	0	0
FNDC1-IT1	0	0	0	0
FNDC3A	18.527647	17.972212	19.957557	15.47166
FNDC3B	11.171388	11.3924700001971	11.048945	11.340669
FNDC3CP	0	0	0	0
FNDC4	0.14675	0	0.124261	0.0433787
FNDC5	1.275292	1.355467	0.6800708	0.719413
FNDC7	0.025759	0.0563944	0.0213174	0.0228962
FNDC8	0	0.143243	0	0
FNDC9	0	0.030103	0	0
FNIP1	16.754951	16.038231	15.50607	12.080517
FNIP2	1.54565	1.0984	1.58294	1.41543
FNTA	19.03172	18.238802	16.825571	15.093049
FNTAL1	0	0	0	0
FNTAP2	0	0.30205	0.159318	0
FNTB	13.3115	13.387	14.6644	13.9394
FO203515.1	0	0	0	0
FO393407.1	0	0	0	0
FO393414.1	0	0	0	0
FO393419.1	0	0	0	0
FO538757.1	0	0	0	0
FO538757.2	22.29634	20.92319	17.5042	25.52991
FO538757.3	0.593304	0.484469	0.416761	0.693608
FOCAD	10.70289	9.77602	11.00911	12.01025
FOCAD-AS1	0	0	0.815885	0
FOLH1	0.203376	0	0.0679718	0.035757
FOLH1B	0	0.062473	0	0
FOLR1	0.972389	0.730975	1.18783	0.900245
FOLR2	0	0	0	0
FOLR3	0	0	0	0
FOPNL	57.4961800033701	45.26672	51.579946	48.8121500432627
FOS	23.629271	20.558708	29.32748	29.07458
FOSB	3.118815398395	3.11709692962417	1.67590270936487	2.4433346
FOSL1	2.29755	2.405091	3.249281	3.95304
FOSL1P1	0	0	0	0
FOSL2	30.17356	30.2467	48.3927	46.3131
FOXA1	180.944	181.062	144.155	145.567
FOXA2	0	0	0	0
FOXA3	0.124732	0.0599597	0.069808	0.110133
FOXB1	0	0.0182295	0.0448713	0
FOXB2	0	0	0	0
FOXC1	5.77956	5.70341	14.985	13.8136
FOXC2	0	0.0221137	0	0
FOXC2-AS1	0	0	0	0.60147
FOXCUT	0	0	0	1.03411
FOXD1	3.54505	3.10209	2.34221	3.12138
FOXD1-AS1	4.21205	5.86354	6.9574	2.568
FOXD2	1.16616	0.858453	0.826115	0.691902
FOXD2-AS1	1.22099	1.01145	1.39384	1.57097
FOXD3	0.624796	0.457949	0.233758	0.227981
FOXD3-AS1	1.25965	1.04826	0.496956	1.12548
FOXD4	0.483976	0.470302	0.118737	0.00372267
FOXD4L1	0.162622	0.184908	0.227383	0.345761
FOXD4L3	0.160607	0.0416061	0	0.0884287
FOXD4L4	0	0.0954563	0	0
FOXD4L5	0.259351	0.237368	0.108958	0.339104
FOXD4L6	0	0	0	0
FOXE1	0	0	0.0189821	0.0194404
FOXE3	0	0	0.0334378	0.0337011
FOXF1	0.022538	0.0650035	0.0779574	0.0407846
FOXF2	0	0	0	0.0319534
FOXG1	0.015729	0.0338746	0	0.0287413
FOXG1-AS1	0.691517	0	0.380367	0.829804
FOXH1	0.425957	0.453387	0.407123	0.300926
FOXI1	15.561	15.0011	7.2803	6.05107
FOXI2	0	0	0	0
FOXI3	0.661698	0.494815	0.897599	0.899295
FOXJ1	0.112383	0.0401154	0.0242532	0.0751174
FOXJ2	10.969095	10.70279	10.327056	9.617929
FOXJ3	25.34143	25.304423	22.3192922	20.43019004
FOXK1	11.668	12.2268	10.9931	11.4404
FOXK2	35.1285	35.55505	42.927	42.5584
FOXL1	0	0	0	0
FOXL2	0	0	0	0
FOXL2NB	0.168547	0.0687548	0.195642	0.23067
FOXM1	59.06735	55.11109	73.94841	76.48889
FOXN1	0.562639	0.522205	0.738828	0.697693
FOXN2	7.82903	7.648856	7.389716036	5.82468
FOXN3	8.21026	8.36402	5.791542	4.97391
FOXN3-AS1	1.41972	0.842609	0.859923	0.975791
FOXN3-AS2	0	0	0	0
FOXN3P1	0	0	0	0
FOXN4	0	0	0	0
FOXO1	5.32165	5.71228	4.92207	3.79864
FOXO1B	0	0	0	0
FOXO3	27.84864	27.6929700549658	24.66027	23.11563
FOXO3B	1.31214	0.944853	1.62139	0.836055
FOXO4	3.14463	2.227502	1.530629	1.173299
FOXO6	4.56056	5.14195	5.82681	5.26151
FOXP1	21.76102317	23.0446268455432	18.5286885	16.4529631
FOXP1-AS1	1.6515	1.21336	0.667876	0.27503
FOXP1-IT1	0.0764544	0.0187743	0.0211366	0
FOXP2	1.382019883	1.3099556	1.5574126	1.735171
FOXP3	0.613437	0.506658	0.381414	0.755507
FOXP4	43.8415620542451	42.86404	31.63573	34.82954
FOXP4-AS1	0.37131	0.729454	0.687322	0.362285
FOXQ1	0.216775	0.182015	0.160749	0.119032
FOXR1	0	0.107167	0.0626502	0.132502
FOXR2	0	0	0	0
FOXRED1	14.48587	14.54154	14.4275	15.5019
FOXRED2	22.47126	20.88218	24.344547	22.84207
FOXS1	0.0628084	0	0	0
FP236240.1	0	0	0	0
FP236240.2	0	0	0	0
FP236383.1	0	0	0	0
FP236383.10	0	0	0	0
FP236383.11	0	0	0	0
FP236383.12	0	0	0	0
FP236383.2	0	0	0	0
FP236383.3	0	0	0	0
FP236383.4	0	0	0	0
FP236383.5	0	0	0	0
FP236383.6	0	0	0	0
FP236383.7	0	0	0	0
FP236383.8	0	0	0	0
FP236383.9	0	0	0	0
FP325317.1	0	0	0.0418817	0.0448741
FP325318.1	0	0	0	0
FP325331.1	0	0	0	0
FP565210.1	0	0	0	0
FP671120.1	0	0	0	0
FP671120.2	0	0	0	0
FP671120.3	0	0	0	0
FP671120.4	0	0	0	0
FP671120.5	0	0	0	0
FP671120.6	0	0	0	0
FP671120.7	0	0	0	0
FPGS	43.071745	41.8918216039947	39.20847	43.31454
FPGT	5.967088	6.0249939282	7.065467	5.78277236
FPGT-TNNI3K	0.0125077	0.0184464	0.0303036	0.1170126
FPR1	0.193206	0.0676395	0.118877	0.122759
FPR2	0	0	0	0
FPR3	0.0667121	0	0.0326246	0
FRA10AC1	7.52369	7.88188	6.89591	7.23624
FRAS1	1.3376503	1.284588	0.9488	0.8788211
FRAT1	4.35452	3.80673	2.88813	2.7853
FRAT2	15.5239	15.9537	13.5037	13.5489
FREM1	0.0163168	0.0161826	0	0
FREM2	9.43651	8.21742	13.4719	10.5082
FREM2-AS1	0	0	0	0
FREM3	0	0	0	0
FRG1	20.78	22.193	22.7261	23.359
FRG1BP	30.1744	26.8861	20.6109	19.6249
FRG1CP	1.03532	1.25168	0.618461	0.205471
FRG1DP	2.71426	3.11727	2.23879	0.828521
FRG1EP	0	0	0	0
FRG1FP	0	0	0.278815	0
FRG1GP	1.85921	1.77967	1.72669	1.42362
FRG1HP	15.25419	12.66556	9.42622	10.67359
FRG1JP	2.46099	2.12055	0.925537	1.67237
FRG1KP	0	0	0	0
FRG2	0	0.1298793275	0	0
FRG2B	0.0885314	2.36001e-05	0	0.386155
FRG2C	0	0	0.1723991	0
FRG2DP	0	0	0	0
FRG2EP	0	0	0.0989947	0
FRG2FP	0	0	0	0
FRG2GP	0	0	0	0
FRG2HP	0	0	0	0
FRG2IP	0	0	0	0
FRG2JP	0	0	0	0
FRG2KP	0.283626	0	0.200892	0
FRG2LP	0	0	0	0
FRG2MP	0	0	0	0
FRGCA	0	0	0	0
FRK	2.41104	2.28332	6.10284	5.38047
FRMD1	0.0540983	0	0.0228319	0
FRMD3	2.889869	2.417429	1.009879	0.94087381
FRMD4A	3.814286	3.803526	3.383133	3.178994
FRMD4B	1.089425	1.026384	1.056049	1.441545
FRMD5	2.1360648	2.890632	2.08204	1.695021
FRMD6	16.735038	14.934539	11.322902	9.809083
FRMD6-AS1	1.84521	2.17673	1.68115	1.67554
FRMD6-AS2	0	0	0	0
FRMD7	0.0616483	0.0452628	0.178893	0.221862
FRMD8	21.858263	24.415068	23.660321	23.461458
FRMD8P1	0	0.0403196	0	0
FRMPD1	0.0155891	0.0226398	0	0
FRMPD2	0	0	0.0285839	0.0306664
FRMPD2B	0	0	0	0
FRMPD3	0.103946	0.135586	0.147887	0.157531
FRMPD3-AS1	0	0	0	0
FRMPD4	0	0	0	0
FRMPD4-AS1	0	0	0	0
FRRS1	0.949868	0.851965	1.18233	1.33008
FRRS1L	0.400354	0.306335	0.287126	0.330223
FRS2	21.915751	21.51993	23.24874	18.200771
FRS3	2.200306	2.29634	1.50516	1.89399
FRY	0.208642	0.157528	0.119064	0.30414
FRY-AS1	0.879447	0.425257	0.175443	0.449324
FRYL	14.58808017	13.863571	13.80234079	12.56400255482
FRZB	0.0537374	0.0587093	0.112704	0.0722271
FSBP	0.351738	0.952127	0	0
FSCB	0.0868709	0.0847262	0	0
FSCN1	20.2927	20.5633	14.4316	14.1769
FSCN1P1	0	0.0447302	0	0
FSCN2	2.623141	2.571184	1.586546	1.79106
FSCN3	0.0382515	0.027817	0	0.0339746
FSD1	6.07529	7.97569	7.31632	8.70098
FSD1L	1.619732887	2.30504104174532	2.0176281	1.171273
FSD2	0.283074	0.24678	0.275039	0.307785
FSHB	0	0	0	0
FSHR	0	0	0	0.036765
FSIP1	0.627825	0.610617	0.733559	0.886305
FSIP2	0.029145700632925	0.0153677000675279	0.006949080115729	0.0113488
FSIP2-AS1	0	0	0	0
FST	0.0342466462186	0.131093000305097	0.03098646	0.0309102934221
FSTL1	0.1294563	0.14139942	0.0585794	0.0759441
FSTL3	30.643116	30.01904	26.9741	31.8423
FSTL4	13.01273	11.99245	6.24465	6.374483
FSTL5	0.0750667	0.0830069	0.0252607	0
FTCD	1.415932	1.363087	0.639031	0.771834
FTCD-AS1	0	0.166839	0	0
FTCDNL1	2.602781	1.976281	3.120296	2.43278
FTH1	5180.5068	5389.05925	4387.59597	4659.3358
FTH1P1	0.495595	0	0	0.442386
FTH1P10	0.58085	0.365314	2.256397	0.814258
FTH1P11	2.94486	0.261609	1.47817	1.36477
FTH1P12	0	0.775098	0	0.232672
FTH1P14	0	0	0.177936	0
FTH1P15	1.24557	3.73318	0	2.28384
FTH1P16	1.89282	1.2551	1.23268	1.70058
FTH1P18	0	0	0	0
FTH1P19	0	0	0	0.195202
FTH1P2	2.4596	2.88283	0.618788	0.575193
FTH1P20	3.45637	4.32138	2.50888	3.2609
FTH1P21	1.05317	0	0.43343	0.707726
FTH1P22	0	0	0	0
FTH1P23	3.26511	3.63207	1.94761	2.16226
FTH1P24	0.301377	0	0	0
FTH1P25	0.328171	0.240965	0	0
FTH1P26	0	0	0	0
FTH1P27	0	0	0	0
FTH1P3	2.14409	1.17389	1.84651	1.21243
FTH1P4	1.06895	1.14983	0.892149	0.712378
FTH1P5	1.70443	1.90667	1.60783	0
FTH1P6	0	0	0	0
FTH1P7	7.0059	7.07058	7.15964	6.25371
FTH1P8	2.85033	3.18004	2.79345	3.08381
FTH1P9	0	0	0	0
FTHL17	0	0	0	0
FTL	782.864	800.041	652.195	690.615
FTLP1	0	0	0	0.204081
FTLP10	0.30612	0.0885957	0.0545941	0.301271
FTLP12	0	0.411888	0.243017	0
FTLP13	0	0	0	0
FTLP14	2.46388	4.94788	5.94342	8.01447
FTLP15	0	0	0	0
FTLP16	0	0	0	0
FTLP17	0	0	0	0
FTLP18	0	0	0	0
FTLP19	0	0	0	0
FTLP2	0.234669	0.168968	0	0
FTLP3	0	0.464809	0.280214	0.58362
FTLP4	0	0	0	0
FTLP5	0	0	0	0
FTLP6	0	0.351839	0	0
FTLP8	0	0	0	0
FTMT	0	0	0	0
FTO	9.97234	8.57518	13.391719	10.7328642
FTO-IT1	0.250188	0.307439	0.484876	0.376251
FTOP1	0	0	0	0
FTSJ1	24.47477	25.34107	28.0505	30.34534
FTSJ2	59.165580559079	55.019672	61.53643908	64.7859035615
FTSJ3	124.794	122.966	127.814	131.01
FTX	5.76478	5.193865	4.167225	4.371892
FTX_1	0	0	0	0
FTX_2	0	0	0	0
FTX_3	0	0	0	0
FTX_4	0	0	0	0
FTX_5	0	0	0	0
FUBP1	105.38281	108.63421	123.54079	120.03653
FUBP3	65.9811	66.4354	62.73	58.4116
FUCA1	20.476	22.3178	15.1909	13.0837
FUCA1P1	0	0	0	0
FUCA2	73.3012	76.0424	101.008	96.9859
FUK	10.46625802	9.9677	7.449160011259	8.236810283918
FUNDC1	21.9301	23.4075	22.9541	20.6721
FUNDC2	15.5799	14.8981	17.4821	16.4314
FUNDC2P2	0	0.340998	1.236472	0
FUNDC2P3	0	0	0	0
FUNDC2P4	0	0	0	0
FUOM	6.25736	4.5673	3.393728	3.96155
FURIN	22.25382	23.60544	11.68686	13.313118
FUS	388.9436	373.40776	418.007	450.366
FUT1	6.32767	6.39937	5.32895	5.72023
FUT10	1.123425	1.49543	1.583925	1.515772
FUT11	6.923621	7.176354	7.69986	6.091658
FUT2	1.02717	0.964042	0.65875	0.606849
FUT3	0.0396539	0.0981357	0.109821	0.165271
FUT4	1.29906	1.08743	1.96444	1.6996
FUT5	0.124798	0.272334	0.0601394	0.0436956
FUT6	0.19627651569	0.150258	0	0.259825
FUT7	0.0615559	0.38975	0.121721	0.10195
FUT8	90.31156	91.8051	85.78831	76.5039
FUT8-AS1	4.2381	3.79646	2.26058	2.71359
FUT9	2.72118	2.28293	1.0834	1.025
FUZ	15.58799	13.016908	12.231684	12.425446
FXN	13.203602	14.559483	17.12849	16.56245311979
FXNP1	0	0	0	0
FXNP2	0	0.171667	0	0.209599
FXR1	90.80086	92.8906	89.56797	90.177801
FXR2	30.867	30.1446	29.4651	31.8614
FXYD1	0	0	0	0
FXYD2	0	0.30576	0	0
FXYD3	450.02952	446.27814	406.22551	408.984808
FXYD4	1.94644	2.55227	5.53235	4.07429
FXYD5	13.18821	14.008808	12.566430414237	13.6139831
FXYD6	1.422977	0.8377414	1.15199926	1.305341
FXYD6-FXYD2	0	0	0	0
FXYD6P1	0	0	0	0
FXYD6P2	0	0	0	0
FXYD6P3	0	0	0	0
FXYD7	0	0	0	0
FYB	0.0323448	0.023734	0	0
FYCO1	10.77867	10.446642	6.38667	6.42204
FYN	1.462687	1.16969234	0.732454	1.0439114
FYTTD1	62.67676	63.10584	66.9661	57.44644
FYTTD1P1	0	0	0	0
FZD1	9.0672	8.72677	7.12427	6.87583
FZD10	0	0	0	0
FZD10-AS1	0.0880419	0.0773844	0.0716814	0.0347478
FZD2	14.0446	13.7349	5.83912	6.62953
FZD3	3.60154	3.39898	2.9932491	2.72433451
FZD4	5.13151	5.15685	3.65576	3.46385
FZD5	5.33189	5.12811	3.82058	3.62312
FZD6	43.6815	46.3426	39.62492	33.80217
FZD7	12.0928	11.8815	9.94279	10.1949
FZD8	9.5455	9.68005	3.68231	3.83022
FZD9	0.287269	0.430546	0.451647	0.430325
FZR1	23.5066	23.45166011	18.42176	23.637
G0S2	0	0	0	0
G2E3	32.6301652	31.6587587	32.6542279	29.8266
G3BP1	107.0432	109.5297	111.3466	101.3518
G3BP2	54.11751	53.92307	53.93848	43.96252
G6PC	0.0560687	0.122087	0	0.0512032
G6PC2	0	0	0	0
G6PC3	40.8222	41.6999	46.3417	47.0421
G6PD	368.84438	369.935639	400.858802	448.342426
GAA	62.3737	66.3036	44.77798	47.4398
GAB1	8.047576	8.5869500209337	5.67308	5.58003
GAB2	5.28253063	5.1168691538	9.8589307	9.56146
GAB3	0.0221774	0.0162308	0	0
GAB4	0	0	0	0
GABARAP	361.62629	358.00069	259.819960028276	301.7108
GABARAPL1	2.34475	3.1374605	1.579973	0.942093
GABARAPL2	174.29193	173.30324	125.369775	120.369749
GABARAPL3	0	0	0.0408838	0.0947065
GABBR1	3.44778527	3.4532202352	2.0543429	2.405652640468
GABBR2	1.89226	1.88657	0.59281	0.44719
GABPA	14.82461	14.85629	12.445981	12.033339
GABPB1	48.360149	50.057789	67.85158954017	63.788772
GABPB1-AS1	6.61215	5.36316	4.65257	4.6779
GABPB2	12.43365	12.02662	13.90907	11.52342
GABRA1	0.0418411	0.152996	0	0.037816
GABRA2	0.157912212	0.094348082	0.0839233	0.0618701
GABRA3	0.0530408	0.0826734	0	0.0404816
GABRA4	0.00729078	0.00537713	0.00609372	0.0198773
GABRA5	0	0	0	0
GABRA6	0.0419842	0.0308323	0	0
GABRB1	0	0	0	0
GABRB2	0.3808813	0.172198	0.1732935	0.122011
GABRB3	0.2206857	0	0.0323643	0.0436031
GABRD	2.10201	1.79067	1.66258	1.944
GABRE	0	0	0	0
GABRG1	0	0	0	0
GABRG2	0	0.03873474	0	0
GABRG3	0.0561674	0.0598229	0.0687396	0.0644261
GABRG3-AS1	0	0	0	0
GABRP	1.698942	1.371525	1.08747	0.843327
GABRQ	0	0	0	0
GABRR1	0.0475393	0	0	0.0854159
GABRR2	0.103171	0.149665	0.172436	0.138065
GABRR3	0	0	0	0
GACAT1	0	0	0	0
GACAT2	3.62632	5.79739	2.39887	1.8163
GACAT3	0	0	0	0
GAD1	1.360248	0.917414	1.235628	1.38899
GAD2	0	0.0103988	0	0
GADD45A	11.86738756	11.65618	11.28098	13.76059
GADD45B	32.12469	30.964451	45.62547	48.15041
GADD45G	8.430249	8.387363	4.390486	7.061001
GADD45GIP1	44.4306	47.9597	48.2636	51.8275
GADL1	0.400587	0.1878641	0.174796	0.3317709
GAGE1	0.0643457	0.1331358	0.0259391	0.112527
GAGE10	0	0	0	0
GAGE12B	0	0	0	0
GAGE12C	0	0	0	0
GAGE12D	0	0	0	0
GAGE12E	0	0.292056	0.198447	0.42634
GAGE12F	0	0	0	0
GAGE12G	0	0	0	0
GAGE12H	0	0	0	0
GAGE12J	0	0	0	0
GAGE13	0.898451	0	0	0
GAGE2A	0	0	0	0
GAGE2E	0	0	0	0
GAK	41.86826	43.41767	34.92597	39.345858
GAL	47.2105	46.4988	70.27	71.3961
GAL3ST1	0.0858461	0.155442	0	0
GAL3ST2	0.117253	0.267561	0	0.10685
GAL3ST3	0	0	0	0
GAL3ST4	0.326677	0.23797369	0.359583	0.388504
GALC	16.589018	15.8181	14.0189	13.838781
GALE	22.80465	22.5117	24.91332	29.2825
GALK1	81.21446	75.70253	72.80787	80.26659
GALK2	13.43901	14.11835731459	16.576159	15.515374
GALM	1.2415	1.0519	1.25034	0.911421
GALNS	36.94576	40.84364	32.956594	38.01303
GALNT1	30.762	30.283413	26.9257	24.109
GALNT10	32.624276	31.867037	19.171056	18.340481
GALNT11	18.639571	19.069663	15.45749	16.916384
GALNT12	3.37462	2.95703	2.12305	1.72344
GALNT13	0.0474368	0.0116236	0.02919983	0
GALNT14	1.0685264	0.994038	1.140391	0.811451
GALNT15	0.4154364	0.240272	0.1362827	0.375767
GALNT16	1.567277	1.929594	1.64852	1.693572
GALNT18	1.9847	1.81974	1.76681	1.91354
GALNT2	30.1194	30.1133	31.8629	31.6662
GALNT3	35.8728	35.9207	37.4351	31.4284
GALNT4	5.14333	4.69193	8.38033	7.76998
GALNT5	0.0415556	0.0509514	0.0691118	0.0749929
GALNT6	22.41077	20.65946	22.14826	21.04406
GALNT7	20.36076	20.94967	18.430103	14.2899
GALNT8	0	0	0	0
GALNT9	0.357285	0.0925124	0	0.0417941
GALNTL5	0	0	0	0
GALNTL6	0.6212806	0.6333325	0.309873	0.44075
GALP	0	0	0	0
GALR1	0.128554	0.105972	0.130182	0.0695177
GALR2	0.235744	0.250924	0.316184	0.481789
GALR3	0.0715163	0.100428	0.0645763	0
GALT	10.72333	10.36054	7.6587	7.74898
GAMT	11.05715	11.02457	9.350462	8.2538
GAMTP2	0	0	0	0.269792
GAN	10.2762	10.1716	11.3693	9.84452
GANAB	231.616471	229.490105	227.1353	226.2981
GANC	2.651564	3.075502	3.780238	2.918515
GAP43	0	0	0	0
GAPDH	4051.39589	3984.9493	4592.5224	4970.1934
GAPDHP1	0.853062	0.902402	0.5967	1.27838
GAPDHP14	0	0.0810397	0.0906693	0.0980661
GAPDHP15	0	0.0787514	0	0
GAPDHP16	0.10814	0.157993	0	0.0957581
GAPDHP17	0	0	0	0
